timestamp,asset_id,macd_8_24,macd_16_28,macd_32_96
2017-07-25T00:00:00,BNBUSD,,,
2017-07-26T00:00:00,BNBUSD,,,
2017-07-27T00:00:00,BNBUSD,,,
2017-07-28T00:00:00,BNBUSD,,,
2017-07-29T00:00:00,BNBUSD,,,
2017-07-30T00:00:00,BNBUSD,,,
2017-07-31T00:00:00,BNBUSD,,,
2017-08-01T00:00:00,BNBUSD,,,
2017-08-02T00:00:00,BNBUSD,,,
2017-08-03T00:00:00,BNBUSD,,,
2017-08-04T00:00:00,BNBUSD,,,
2017-08-05T00:00:00,BNBUSD,,,
2017-08-06T00:00:00,BNBUSD,,,
2017-08-07T00:00:00,BNBUSD,,,
2017-08-08T00:00:00,BNBUSD,,,
2017-08-09T00:00:00,BNBUSD,,,
2017-08-10T00:00:00,BNBUSD,,,
2017-08-11T00:00:00,BNBUSD,,,
2017-08-12T00:00:00,BNBUSD,,,
2017-08-13T00:00:00,BNBUSD,,,
2017-08-14T00:00:00,BNBUSD,,,
2017-08-15T00:00:00,BNBUSD,,,
2017-08-16T00:00:00,BNBUSD,,,
2017-08-17T00:00:00,BNBUSD,,,
2017-08-18T00:00:00,BNBUSD,,,
2017-08-19T00:00:00,BNBUSD,,,
2017-08-20T00:00:00,BNBUSD,,,
2017-08-21T00:00:00,BNBUSD,,,
2017-08-22T00:00:00,BNBUSD,,,
2017-08-23T00:00:00,BNBUSD,,,
2017-08-24T00:00:00,BNBUSD,,,
2017-08-25T00:00:00,BNBUSD,,,
2017-08-26T00:00:00,BNBUSD,,,
2017-08-27T00:00:00,BNBUSD,,,
2017-08-28T00:00:00,BNBUSD,,,
2017-08-29T00:00:00,BNBUSD,,,
2017-08-30T00:00:00,BNBUSD,,,
2017-08-31T00:00:00,BNBUSD,,,
2017-09-01T00:00:00,BNBUSD,,,
2017-09-02T00:00:00,BNBUSD,,,
2017-09-03T00:00:00,BNBUSD,,,
2017-09-04T00:00:00,BNBUSD,,,
2017-09-05T00:00:00,BNBUSD,,,
2017-09-06T00:00:00,BNBUSD,,,
2017-09-07T00:00:00,BNBUSD,,,
2017-09-08T00:00:00,BNBUSD,,,
2017-09-09T00:00:00,BNBUSD,,,
2017-09-10T00:00:00,BNBUSD,,,
2017-09-11T00:00:00,BNBUSD,,,
2017-09-12T00:00:00,BNBUSD,,,
2017-09-13T00:00:00,BNBUSD,,,
2017-09-14T00:00:00,BNBUSD,,,
2017-09-15T00:00:00,BNBUSD,,,
2017-09-16T00:00:00,BNBUSD,,,
2017-09-17T00:00:00,BNBUSD,,,
