timestamp,asset_id,normalized_return_1,normalized_return_21,normalized_return_63,normalized_return_126,normalized_return_256,macd_8_24,macd_16_28,macd_32_96
2020-11-09T00:00:00,SPN35.cash,,,,,,,,
2020-11-10T00:00:00,SPN35.cash,,,,,,,,
2020-11-11T00:00:00,SPN35.cash,,,,,,,,
2020-11-12T00:00:00,SPN35.cash,,,,,,,,
2020-11-13T00:00:00,SPN35.cash,,,,,,,,
2020-11-16T00:00:00,SPN35.cash,,,,,,,,
2020-11-17T00:00:00,SPN35.cash,,,,,,,,
2020-11-18T00:00:00,SPN35.cash,,,,,,,,
2020-11-19T00:00:00,SPN35.cash,,,,,,,,
2020-11-20T00:00:00,SPN35.cash,,,,,,,,
2020-11-23T00:00:00,SPN35.cash,,,,,,,,
2020-11-24T00:00:00,SPN35.cash,,,,,,,,
2020-11-25T00:00:00,SPN35.cash,,,,,,,,
2020-11-26T00:00:00,SPN35.cash,,,,,,,,
2020-11-27T00:00:00,SPN35.cash,,,,,,,,
2020-11-30T00:00:00,SPN35.cash,,,,,,,,
2020-12-01T00:00:00,SPN35.cash,,,,,,,,
2020-12-02T00:00:00,SPN35.cash,,,,,,,,
2020-12-03T00:00:00,SPN35.cash,,,,,,,,
2020-12-04T00:00:00,SPN35.cash,,,,,,,,
2020-12-07T00:00:00,SPN35.cash,,,,,,,,
2020-12-08T00:00:00,SPN35.cash,,,,,,,,
2020-12-09T00:00:00,SPN35.cash,,,,,,,,
2020-12-10T00:00:00,SPN35.cash,,,,,,,,
2020-12-11T00:00:00,SPN35.cash,,,,,,,,
2020-12-14T00:00:00,SPN35.cash,,,,,,,,
2020-12-15T00:00:00,SPN35.cash,,,,,,,,
2020-12-16T00:00:00,SPN35.cash,,,,,,,,
2020-12-17T00:00:00,SPN35.cash,,,,,,,,
2020-12-18T00:00:00,SPN35.cash,,,,,,,,
2020-12-21T00:00:00,SPN35.cash,,,,,,,,
2020-12-22T00:00:00,SPN35.cash,,,,,,,,
2020-12-23T00:00:00,SPN35.cash,,,,,,,,
2020-12-24T00:00:00,SPN35.cash,,,,,,,,
2020-12-28T00:00:00,SPN35.cash,,,,,,,,
2020-12-29T00:00:00,SPN35.cash,,,,,,,,
2020-12-30T00:00:00,SPN35.cash,,,,,,,,
