timestamp,asset_id,normalized_return_1,normalized_return_21,normalized_return_63,normalized_return_126,normalized_return_256
2016-10-21T00:00:00,XAUAUD,,,,,
2016-10-23T00:00:00,XAUAUD,,,,,
2016-10-24T00:00:00,XAUAUD,,,,,
2016-10-25T00:00:00,XAUAUD,,,,,
2016-10-26T00:00:00,XAUAUD,,,,,
2016-10-27T00:00:00,XAUAUD,,,,,
2016-10-28T00:00:00,XAUAUD,,,,,
2016-10-30T00:00:00,XAUAUD,,,,,
2016-10-31T00:00:00,XAUAUD,,,,,
2016-11-01T00:00:00,XAUAUD,,,,,
2016-11-02T00:00:00,XAUAUD,,,,,
2016-11-03T00:00:00,XAUAUD,,,,,
2016-11-04T00:00:00,XAUAUD,,,,,
2016-11-06T00:00:00,XAUAUD,,,,,
2016-11-07T00:00:00,XAUAUD,,,,,
2016-11-08T00:00:00,XAUAUD,,,,,
2016-11-09T00:00:00,XAUAUD,,,,,
2016-11-10T00:00:00,XAUAUD,,,,,
2016-11-11T00:00:00,XAUAUD,,,,,
2016-11-14T00:00:00,XAUAUD,,,,,
2016-11-15T00:00:00,XAUAUD,,,,,
2016-11-16T00:00:00,XAUAUD,,,,,
2016-11-17T00:00:00,XAUAUD,,,,,
2016-11-18T00:00:00,XAUAUD,,,,,
2016-11-21T00:00:00,XAUAUD,,,,,
2016-11-22T00:00:00,XAUAUD,,,,,
2016-11-23T00:00:00,XAUAUD,,,,,
2016-11-24T00:00:00,XAUAUD,,,,,
2016-11-25T00:00:00,XAUAUD,,,,,
2016-11-28T00:00:00,XAUAUD,,,,,
2016-11-29T00:00:00,XAUAUD,,,,,
2016-11-30T00:00:00,XAUAUD,,,,,
2016-12-01T00:00:00,XAUAUD,,,,,
2016-12-02T00:00:00,XAUAUD,,,,,
2016-12-05T00:00:00,XAUAUD,,,,,
2016-12-06T00:00:00,XAUAUD,,,,,
2016-12-07T00:00:00,XAUAUD,,,,,
2016-12-08T00:00:00,XAUAUD,,,,,
2016-12-09T00:00:00,XAUAUD,,,,,
2016-12-12T00:00:00,XAUAUD,,,,,
2016-12-13T00:00:00,XAUAUD,,,,,
2016-12-14T00:00:00,XAUAUD,,,,,
2016-12-15T00:00:00,XAUAUD,,,,,
2016-12-16T00:00:00,XAUAUD,,,,,
2016-12-19T00:00:00,XAUAUD,,,,,
2016-12-20T00:00:00,XAUAUD,,,,,
2016-12-21T00:00:00,XAUAUD,,,,,
2016-12-22T00:00:00,XAUAUD,,,,,
2016-12-23T00:00:00,XAUAUD,,,,,
2016-12-27T00:00:00,XAUAUD,,,,,
2016-12-28T00:00:00,XAUAUD,,,,,
2016-12-29T00:00:00,XAUAUD,,,,,
2016-12-30T00:00:00,XAUAUD,,,,,
2017-01-03T00:00:00,XAUAUD,,,,,
2017-01-04T00:00:00,XAUAUD,,,,,
2017-01-05T00:00:00,XAUAUD,,,,,
2017-01-06T00:00:00,XAUAUD,,,,,
2017-01-09T00:00:00,XAUAUD,,,,,
2017-01-10T00:00:00,XAUAUD,,,,,
2017-01-11T00:00:00,XAUAUD,,,,,
2017-01-12T00:00:00,XAUAUD,-0.45298239755628167,1.0901102072819255,,,
2017-01-13T00:00:00,XAUAUD,-0.10092064097939708,1.2381237351757495,,,
2017-01-16T00:00:00,XAUAUD,1.3111982323067659,1.5397056638829163,,,
2017-01-17T00:00:00,XAUAUD,-0.047647476541899436,1.8220318622098548,-0.73766607201395418,,
2017-01-18T00:00:00,XAUAUD,-0.46696097761199212,1.2022238963624288,-0.80760916107249425,,
2017-01-19T00:00:00,XAUAUD,-1.1001730452590563,0.51980571738275427,-0.92257823223789737,,
2017-01-20T00:00:00,XAUAUD,0.65410573812423767,0.96610081246056578,-0.87298976765074887,,
